0.35454781875925, 0.1757512414009, 0.15760500965316, 0.11759186825964, 0.36364315300844
1.931706596757, 2.1010001985117, 2.0734383689198, 2.1130396296645, 2.1165564869002
1.9589577286578, 2.0305551898884, 2.1884930121026, 2.0569694811234, 2.0355388136205
2.2303250740549, 2.3252147897118, 2.4179536876764, 2.4994689462617, 2.449296919773
1.3401026573483, 1.1479826247163, 1.0613482231253, 0.86235759361252, 0.92145652444248
0, 0, 0, 0, 0
2.2293565021313, 2.2310871335542, 2.1645667133571, 2.156412392931, 2.0769201769969
2.5036209369579, 2.5755975162979, 2.5841588405333, 2.6043355281342, 2.5291971749897
0.36557835510396, 0.31758724970579, 0.2969329041238, 0.33525769443018, 0.26009297503438
0.38330651498926, 0.49424831423443, 0.39102760739482, 0.62011716343957, 0.81986606495576
0.10288785236452, 0, 0, 0, 0.15271652898348
0.60182420514965, 0.53191953326828, 0.38759768450066, 0.42337147001273, 1.0473538217587
1.6536889297834, 1.6368527326841, 1.0154967864279, 1.3011997946866, 1.0420587232564
2.2835253780623, 0.61744667702723, 0.45600130637476, 0.63930461904405, 0.44527332443238
2.3297722213755, 2.2536881688059, 2.1262102474696, 2.1546838984052, 2.1127374879222
2.7068501019691, 2.7101409545843, 2.4780343131278, 2.545113747738, 2.649398552281
0.34546243516568, 0.31295623097203, 0.298733203669, 0.30525268611879, 0.32612775882986
1.0147938214603, 1.1534174319547, 1.0843150495334, 1.1139125987338, 0.95489063446353
0.66467277338353, 0.54493527264689, 0.98950007807515, 0.58486523851487, 1.2580820201957
1.1720528428847, 0.81008543778504, 0.53553938464877, 0.94062484521666, 0.53925243359202
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0.61179464946343, 1.7631256904782, 1.1017885052015, 1.0727057403732, 0.74465627967081
0.18545974933771, 0.30354773339631, 0.14315984541354, 0.073494413124362, 0.17892819051305
0.71667036240129, 0.48962898120643, 0.35649005296364, 0.47753917414629, 0.47446059041688
0.62579270642945, 0.98760039960235, 0.83895673016487, 0.83613773597788, 0.77644603849893
0.34174527866733, 0.46875828889339, 0.85258900754006, 0.28664676365213, 0.90659800854182
1.3927684728676, 1.922050482806, 1.4377192335363, 1.6114224287469, 1.8700257220958
1.9424087704215, 1.3649339837281, 1.4108382411245, 1.5413003254607, 1.1511893051057
0.31219721715911, 0.051358904851471, 0, 0.02778267145892, 0
2.4289411161977, 2.4242262915064, 2.3684017299524, 2.2670462199889, 2.2042326939645
2.8522141364066, 2.9129739392579, 2.6869607516338, 2.8149708895168, 2.8277873880571
0.35791479818248, 0.39457995936163, 0.30250815093135, 0.37208409125028, 0.42917782394468
0.68891331687914, 0.55046106702701, 0.59143373925291, 0.5107717389194, 0.33967703885532
0.55816856951474, 0.53098629092501, 0.44322335416439, 0.6786788583391, 0.74430746550626
0.080956716610799, 0.10326303841418, 0, 0.10460153747039, 0.24901873967683
0, 0, 0, 0, 0
0, 0, 0, 0, 0
1.1043374325991, 1.1409034239678, 1.1115074667133, 0.87179562153255, 0.74424254195837
0, 0, 0, 0, 0
0, 0.35615488044123, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
1.253636432542, 0.6240145723685, 0.92997008810154, 0.66149180840159, 0.58358996762881
0, 0, 0, 0, 0
0.070016843790593, 0.14614449256704, 0.16628558629991, 0.18058953466172, 0.16765299355725
0, 0, 0, 0, 0
0.42057146315134, 0.46462751251981, 0.42482017882212, 0.52559698113925, 0.83639768528041
0.90971621808057, 0.79100390617683, 0.6706460889884, 1.0887103698874, 0.81590288379968
0.13867238324668, 0.24202169881685, 0.37851259003858, 0.63851027285353, 0.23476929300019
1.4418824009206, 1.6200550828257, 1.5885021715967, 2.0775624790247, 1.5698163603456
0, 0.17326296451526, 0, 0, 0
0, 0, 0, 0, 0
1.480477612699, 2.0820819692008, 1.7276977528405, 1.8182844906019, 1.4700504854428
1.3970453950184, 1.0374914697597, 2.1950411609912, 1.742229195126, 1.5326827873985
0.93295572321974, 0.70107708270552, 0.54868617698512, 0.61750631356562, 0.96989687768039
0, 0.099114715188115, 0, 0.18209497626242, 0.11204643328987
0, 0, 0, 0, 0
0.060041678933439, 0.39775013929785, 0.2576565941296, 0.24943173172397, 0.86975012688106
1.8571352670391, 1.521969817839, 1.2948586551223, 1.1078486602189, 1.0729741761829
0, 0.086929879944391, 0, 0, 0
2.5179059009689, 2.5346662979487, 2.3724048354316, 2.403782553279, 2.3890738080095
1.7006512302494, 2.2034417342729, 1.3275208193272, 0.6303739970269, 1.7444381309904
0.9671729526733, 0.93868692125877, 1.0846821789757, 1.2861525832379, 1.4794969473603
0.06900082250614, 0, 0, 0.031697741025029, 0
0, 0.037825770754424, 0.063979311151232, 0, 0
0.13728017389315, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0.14728475134583, 0.053758457924185, 0
0, 0, 0, 0, 0
0.09276747858373, 0, 0, 0.18854864861639, 0.077727185293381
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0.36931894081294, 0.24043269636945, 0, 0.21486599194063
0, 0, 0, 0, 0
0, 0, 0, 0, 0.27732244290284
0, 0, 0, 0, 0
0.0031235920276907, 0.064401053838635, 0, 0, 0.10961387916829
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
